set_number,set_description,not_used,doors,set_pages,set_confidence,qty,unit,description,catalog_number,mfr,finish,notes,mfr_name,finish_name,electrified,component_page,component_bbox,low_confidence_fields
B2,Bedroom and Bathrooms,False,,54,0.85,,EA,"Hinges (residential light duty, no ball bearings required)","#5PB1 (size & quantity per Section 08 71 00) - Provide 5PB1 for pricing, but provide alternate VE pricing for residential grade, less gauge hinge 4” x 4” x Ives or approved equal by door/frame manufacturer. - On all project hinges: Where framing/jamb trim will not allow door to open with hitting jamb, provide wide through hinge (width as required to open doors to wall stop or floor stop installation locations)",IV,625,,Ives,Bright chrome,,54,"[77.0, 89.5, 521.4, 195.5]",
B2,Bedroom and Bathrooms,False,,54,0.85,1,EA,Privacy Latch,Frascio T600 x 270 Metro x 1912Q (square rose) x PY,FR,625,,,Bright chrome,,54,"[77.0, 199.3, 525.3, 209.2]",
B2,Bedroom and Bathrooms,False,,54,0.85,1,EA,Hinge Pin Stop,Device #1512 in Polished Chrome finish by Don Jo,DO,CP,,,,,54,"[77.0, 263.0, 527.0, 272.9]",finish
B2,Bedroom and Bathrooms,False,,54,0.85,1,EA,Alternate Option: Wall Door Bumper Stop,4050.260 (3.75”) x Polished Chrome,BA,260,,,,,54,"[77.0, 276.8, 525.3, 309.8]",mfr
C1,Closets,False,,54,0.83,,EA,"Hinges (residential light duty, no ball bearings required)","#5PB1 (size & quantity per Section 08 71 00). Provide 5PB1 for pricing, but provide alternate VE pricing for residential grade, less gauge hinge 4” x 4” x Ives or approved equal by door/frame manufacturer. On all project hinges: Where framing/jamb trim will not allow door to open with hitting jamb, provide wide through hinge (width as required to open doors to wall stop or floor stop installation locations)",IV,625,,Ives,Bright chrome,,54,"[77.0, 380.0, 521.4, 482.0]",
C1,Closets,False,,54,0.83,1,EA,Passage Latchset,Frascio T600 x 270 Metro x 1912Q (Square Rose),FR,625,,,Bright chrome,,54,"[77.0, 485.7, 525.3, 507.3]",mfr
C1,Closets,False,,54,0.83,1,EA,Hinge Pin Stop,Device #1512 in Polished Chrome finish by Don Jo,DO,CP,,,,,54,"[77.0, 516.2, 527.0, 537.8]","mfr, finish"
C1,Closets,False,,54,0.83,1,EA,Alternate Option: Wall Door Bumper Stop,4050.260 (3.75”) x Polished Chrome,BA,260,,,,,54,"[77.0, 541.5, 525.3, 563.0]",mfr
C2,,False,,55,0.84,,EA,"Hinges (residential light duty, no ball bearings required)","#5PB1 (size & quantity per Section 08 71 00) - Provide 5PB1 for pricing, but provide alternate VE pricing for residential grade, less gauge hinge 4” x 4” x Ives or approved equal by door/frame manufacturer. - On all project hinges: Where framing/jamb trim will not allow door to open with hitting jamb, provide wide through hinge (width as required to open doors to wall stop or floor stop installation locations)",IV,625,,Ives,Bright chrome,,55,"[77.0, 89.5, 521.4, 206.9]",
C2,,False,,55,0.84,2,EA,Dummy Levers,Frascio T600 x 6237 x 1912Q (Square Rose) x HL-270 Metro Lever,FR,625,,,Bright chrome,,55,"[77.0, 210.8, 525.3, 243.8]",mfr
C2,,False,,55,0.84,2,EA,Roller Latch,1559A (installed in above frame),TR,625,,,Bright chrome,,55,"[77.0, 247.5, 525.3, 257.5]",
C2,,False,,55,0.84,1,EA,Hinge Pin Stop,Device #1512 in Polished Chrome finish by Don Jo,DO,CP,,,,,55,"[77.0, 274.8, 527.0, 296.2]","mfr, finish"
C2,,False,,55,0.84,1,EA,Alternate Option: Wall Door Bumper Stop,4050.260 (3.75”) x Polished Chrome,BA,260,,,,,55,"[77.0, 300.0, 525.3, 321.5]",mfr
D1,,False,,56,0.79,1,EA,Slider Pocket Frame Complete System:,"Furnish and install complete “”: with factory complete kit, aluminum pocket frame (final trim supplied by contractor in wood framing): - See https://www.cavitysliders.com.au/Products/Cavity- Sliders/SoundStop - Door type, size and thickness per door schedule. - Provide soft open and close function. - For ADA Applications door to protrude 4” from pocket in open position. - If studs are larger than 3 5/8”, contact t Cavity factory for special pricing on wider stud sizes: Cavity Sliders USA Inc.: Laurie McCowan, V.P. Sales & Marketing; C: 310.890.6970",,,,,,,56,"[77.0, 89.5, 515.9, 270.5]",catalog_number
D1,,False,,56,0.79,1,EA,Option #1 – lockable and door can be FULLY recessed into wall pocket (Non- ADA),"CL400 Magnetic - 625 Polished Chrome - Locking function: single x keyed See…https://www.cavitysliders.com/cavilock/cl400- magnetic/ // Cavity Sliders USA Inc.: Laurie McCowan, V.P. Sales & Marketing; C: 310.890.6970",,,,,,,56,"[77.0, 272.2, 511.0, 351.2]",catalog_number
D1,,False,,56,0.79,2,EA,Price option #2 also: 8” Flush Pulls yet doors will not go fully in pocket with locking device (Non-ADA),1110-8 in concealed fasteners in 622 finish by Trimco manufacturing,,,,,,,56,"[77.0, 358.2, 493.8, 402.7]",catalog_number
D1,,False,,56,0.79,1,EA,Price option #2 also: Concealed Edge Pull,1063 in 625 finish by Trimco manufacturing,,,,,,,56,"[77.0, 412.4, 448.2, 434.0]",catalog_number
D1,,False,,56,0.79,1,EA,Price option #2 also: Sliding Door Privacy Function Thumbturn,Accurate Manufacturing #2001ADAP-5 exterior side emergency override x special 2- 1/2” Backset x 7200ADA interior ADA thumbturn x less pulls (coordinate pulls by others) in 625 polished chrome finish,,,,,,,56,"[77.0, 464.8, 509.9, 520.7]",catalog_number
D1,,False,,56,0.79,1,EA,Cylinder,Schlage C keyway 20-____ series per specifications (rim or mortise type & quantity as required by locking device) in 625 polished chrome finish,,,,,,,56,"[77.0, 524.5, 526.6, 557.6]",catalog_number
E1,,False,,"56, 57",0.3,,,,,,,,,,,,,
01,,False,,57,0.85,1,EA,OFFSET Hung In-Floor Closer Device,"FHC F900 OFFSET series single acting non-hold open (door to open smoothly past 90-degress to meet code - with no backcheck until after 90- degrees): - Provide complete package to meet warranty for door size, weight and adjustment per specifications. System includes, but is not limited to cement case, floor closer and installation tools per specifications. - Structural Side Intermediate Pivots required per next line below. - Contact Frameless Hardware Company (FHC): Patrick Comerford CSI CDT CCPR, Architectural / Pre-Bid Services; Cell #805-402- 2167. - No Dorma or Rixson floor closer allowed. - Provide closer cover #F900CP per snippet below.",FH C,622,,,Flat black,,57,"[77.0, 113.0, 525.3, 340.0]","catalog_number, mfr"
01,,False,,57,0.85,3,EA,Structural Side Intermediate Pivots,"Rixson manufacturing #ML19, Intermediate, Heavy Weight/High Traffic Pivot (used as structural side pivots in order to NOT have a top pivot)",,622,,,Flat black,,57,"[77.0, 468.2, 501.6, 512.7]",
01,,False,,57,0.85,2,EA,Back-to-Back Pulls,AP423-__-60” x 622 finish x #E- MOUNT.,TR,622,,,Flat black,,57,"[77.0, 516.4, 525.3, 537.9]",mfr
01,,False,,57,0.85,1,EA,Floor Stop,7281,TR,622,,,Flat black,,57,"[77.0, 569.2, 525.3, 579.2]",
01,,False,,57,0.85,1,EA,"Bottom of doors to be greater than 10” Clear, Unobstructed and Smooth Surface","Per above specifications and by gate manufacturer (push- side, ground smooth, primed, and painted to match gate).",,,,,,,57,"[77.0, 582.9, 513.3, 627.4]",
01,,False,,57,0.85,1,EA,Painted Full Height Astragal,Per above specifications and by gate manufacturer and per specifications (utilized as a positive stop – when gate closes against the astragals the opening cannot swing back in toward the egress side),,,,,,,57,"[77.0, 631.2, 522.5, 675.7]",
01.1,,False,,"58, 59",0.9,1,EA,Hydraulic Closers / Hinges Sets,Locinox manufacturing #Tiger 180 Hydraulic Closers / Hinges Set: 180° hydraulic gate closer and hinge for gates up to 165 lbs. x Black Finish.,LO,,,Locinox,,,58,"[77.0, 89.5, 525.3, 122.5]",
01.1,,False,,"58, 59",0.9,1,EA,Electric Strike,9600 HES LBSM,HE,622,,HES,Flat black,,58,"[77.0, 194.7, 525.9, 204.7]",
01.1,,False,,"58, 59",0.9,1,EA,Exterior Rim Exit/Panic Device x Key Override,Von Duprin manufacturing # OUT 55 x 996NL in dark bronze finish,VO,643e,,Von Duprin,Aged bronze,,58,"[77.0, 208.5, 526.4, 230.0]",
01.1,,False,,"58, 59",0.9,1,EA,"Strikes and Weldable Boxes (template as required by all furnished hardware, see Section 08 71 00, Part 1 for templating requirements and full specs which call for fully welded, no seams, ground smooth, prime and finishes per architectural drawings and welding/paint specifications)","Furnish and install: #1) Welded, templated areas for devices (requires 1-3/4” thick gate stile and/or boxes as required where device is installed (templates to have custom welded areas preferred yet contact technicians at www.keedex.com for alternate weldable boxes if necessary - means and methods no-designer, show detailed templating in submittals and shop drawings). #2) Provide welded areas and brackets as required for condition for either special strike #1609 or combo devices #050996 strike bracket with 299F (means and methods no- designer, show detailed templating in submittals and shop drawings).",,,,,,,58,"[77.0, 233.7, 417.7, 477.8]",
01.1,,False,,"58, 59",0.9,1,EA,I/C Cylinders (Rim or Mortise),20-057 or 20-061 (Rim or Mortise type & quantity as required by locking device x appropriate cam x blocking rings) as required per specifications,SC,622,,Schlage,Flat black,,58,"[77.0, 499.2, 525.8, 532.1]",
01.1,,False,,"58, 59",0.9,1,EA,Permanent Core,23-030,SC,622,,Schlage,Flat black,,58,"[77.0, 535.9, 525.8, 545.8]",
01.1,,False,,"58, 59",0.9,1,EA,Stop,"7281 (installed per 08 71 00.Part 3), verify undercut before ordering",TR,622,,,Flat black,,58,"[77.0, 549.7, 525.3, 571.1]",
01.1,,False,,"58, 59",0.9,1,EA,Bottom Rail (kickplate),"Gates to have greater than 10” clear, unobstructed and smooth surface per above specifications and by gate manufacturer (push-side, ground smooth, primed and painted to match gate).",,,,,,,58,"[77.0, 574.9, 527.2, 619.4]",
01.1,,False,,"58, 59",0.9,1,EA,Painted Full Height Astragal,Per above specifications and by gate manufacturer and per specifications (utilized as a positive stop – when gate closes against the astragals the opening cannot swing back in toward the egress side),,,,,,,58,"[77.0, 623.1, 531.2, 667.6]",
01.1,,False,,"58, 59",0.9,1,EA,Surface Door Position Switch (also known as Alarm Contacts),"#7766 single pole, double throw x by Schlage manufacturing (coordinate with Divisions 25-28 and applicable drawings)",,,,,,,58,"[77.0, 671.5, 392.0, 704.5]",
01.1,,False,,"58, 59",0.9,1,EA,Coordination task for security and/or electrical design and additional non- Division 08 Section scope (including but not limited to wire / connectivity from ground through framing to electrified hardware,"By security or electrical as required per Contract Documents: The electrified hardware specified above can be utilized for #1) non-card reader, remote access control applications (unlocked / locked remotely for open during business hours / locked after-hours) and #2) local card readers at openings as directed by architectural drawings, security or electrical. Coordinate with security or electrical Divisions 25-28 and applicable drawings as hardware does not include card reader locations.",,,,,,,59,"[77.0, 90.8, 527.1, 192.8]",
02,,False,,"60, 61",0.87,1,EA,Center Hung In-Floor Closer Device,"FHC F900 series single acting non-hold open center hung (door to open smoothly past 90-degress to meet code - with no backcheck until after 90- degrees): - Provide complete package to meet warranty for door size, weight and adjustment per specifications. System includes, but is not limited to cement case, floor closer, top pivot set, and installation tools per specifications. - Contact Frameless Hardware Company (FHC): Patrick Comerford CSI CDT CCPR, Architectural / Pre-Bid Services; Cell #805-402-2167. - No Dorma or Rixson floor closers allowed. - Provide closer cover #F900CP per snippet below",FH C,622,,,Flat black,,60,"[75.6, 89.5, 525.3, 257.0]","catalog_number, mfr"
02,,False,,"60, 61",0.87,1,EA,Top Pivot Set,Dorma or equal top pivot #HD8062,DO,622,,,Flat black,,60,"[75.6, 384.7, 527.0, 394.6]",
02,,False,,"60, 61",0.87,1,EA,"L-Shaped, Top Latching Panic Device",Basis of design: FHC HP100 “D” Shape Panic Exit Handle x F Style (Exterior Full Height Keyed Pull),FH,622,,,Flat black,,60,"[75.6, 398.5, 525.3, 419.9]",
02,,False,,"60, 61",0.87,1,EA,Electrified Strike,FHC HPE1,FH,622,,,Flat black,,60,"[75.6, 423.7, 525.3, 433.6]",
02,,False,,"60, 61",0.87,1,EA,Cylinders (Rim or Mortise),20-057 or 20-061 x appropriate cam x blocking rings as required (rim or mortise type and quantity as required by locking device),SC,622,,Schlage,Flat black,,60,"[75.6, 437.5, 525.8, 470.5]",
02,,False,,"60, 61",0.87,1,EA,Permanent Core,20-030,SC,622,,Schlage,Flat black,,60,"[75.6, 474.2, 525.8, 484.1]",
02,,False,,"60, 61",0.87,1,EA,Stop,7281 (installed per 08 71 00.Part 3),TR,622,,,Flat black,,60,"[75.6, 487.9, 525.3, 497.8]",
02,,False,,"60, 61",0.87,1,EA,Raised Sill Threshold,Per Interior Design Drawings - final to be selected,,,,,,,60,"[75.6, 501.7, 466.6, 511.6]",
02,,False,,"60, 61",0.87,1,EA,REX,Bosch Security manufacturing detector #DS160i series (or equal) x Black or by Security,,,,,,,60,"[75.6, 558.9, 459.4, 580.4]",
02,,False,,"60, 61",0.87,1,EA,Power Supply,"Furnish and install #1) single gang power drop located above or near door (not in corridor or public view, but above celling line where possible); #2) provide power supply #PS902 by Schlage; #3) run conduit from hinge through frame and complete wiring as required to meet manufacturer warranties",,,,,,,60,"[75.6, 584.1, 528.3, 640.1]",
02,,False,,"60, 61",0.87,1,EA,Door Position Switches,#679-05-HM by Schlage (coordinate with security or electrical Divisions 26 and 28 and applicable Drawings),,,,,,,60,"[75.6, 643.9, 518.8, 665.5]",
02,,False,,"60, 61",0.87,1,EA,Coordination task for security and/or electrical design and additional non-Division 08 Section scope (including but not limited to wire / connectivity from ground or ceiling through frame to electrified hardware),"By security or electrical as required per Contract Documents: - The electrified hardware specified above can be utilized for #1) non-card reader, remote access control applications (unlocked / locked remotely for open during business hours / locked after-hours) and #2) local card readers at openings as directed by architectural drawings, security or electrical. - Coordinate with security or electrical Divisions 26 and 28 and applicable Drawings as hardware does not include card reader locations. Power supply for project 24VDC locks and electric strikes by Security",,,,,,,61,"[75.6, 78.0, 530.9, 209.0]",
02.1,,False,,62,0.85,1,EA,Center Hung In-Floor Closer Device,"FHC F900 series single acting non-hold open center hung (door to open smoothly past 90-degress to meet code - with no backcheck until after 90- degrees): - Provide complete package to meet warranty for door size, weight and adjustment per specifications. System includes, but is not limited to cement case, floor closer, top pivot set, and installation tools per specifications. - Contact Frameless Hardware Company (FHC): Patrick Comerford CSI CDT CCPR, Architectural / Pre-Bid Services; Cell #805-402-2167. - No Dorma or Rixson floor closers allowed.",FH C,622,,,Flat black,,62,"[75.6, 89.5, 525.3, 243.4]","catalog_number, mfr"
02.1,,False,,62,0.85,1,EA,Top Pivot Set,Dorma or equal top pivot #HD8062,DO,622,,,Flat black,,62,"[75.6, 341.7, 527.0, 351.7]",
02.1,,False,,62,0.85,1,EA,"L-Shaped, Top Latching Panic Device LESS OUTSIDE PULL",Basis of design: FHC HP100Z x LESS OUTSIDE PULL,FH,622,,,Flat black,,62,"[75.6, 355.5, 525.3, 388.5]",mfr
02.1,,False,,62,0.85,1,EA,Strike,FHC HP1,FH,622,,,Flat black,,62,"[75.6, 392.2, 525.3, 402.2]",
02.1,,False,,62,0.85,1,EA,Stop,7281 (installed per 08 71 00.Part 3),TR,622,,,Flat black,,62,"[75.6, 405.9, 525.3, 415.9]",
02.1,,False,,62,0.85,1,EA,Center Hung Pivot Floor Closer Bronze Threshold,"NGP manufacturing #4x428BR-DKB (dark oxidized oil rubbed #722 finish) x RCE x templated holes according to for floor closer type submitted/reviewed/purchased per above. - Provide Type 4 with 45-degree miter cut and closed ends welded returns to door/frame, see example to left) - Provide NGP Shims: #BAR1 or #BAR2 or #BAR 4 as required so that the threshold does not bow under excessive pressure or weight (shims placed above the floor closer). - At RCE corners, provide full bed of mastic. The center piece cover must be fully removable to access the floor closer.",,,,,,,62,"[75.6, 419.7, 532.0, 596.7]",catalog_number
03,,False,,"63, 64",0.86,1,EA,Center Hung In-Floor Closer Device,"FHC F900 series single acting non-hold open center hung (door to open smoothly past 90- degress to meet code - with no backcheck until after 90-degrees): - Provide complete package to meet warranty for door size, weight and adjustment per specifications. System includes, but is not limited to cement case, floor closer, top pivot set, and installation tools per specifications. - Contact Frameless Hardware Company (FHC): Patrick Comerford CSI CDT CCPR, Architectural / Pre-Bid Services; Cell #805-402- 2167. - No Dorma or Rixson floor closers allowed.",FH C,622,,,Flat black,,63,"[75.6, 89.5, 525.3, 254.9]","catalog_number, mfr"
03,,False,,"63, 64",0.86,1,EA,Top Pivot Set,Dorma or equal top pivot #HD8062,DO,622,,,Flat black,,63,"[75.6, 337.2, 527.0, 347.1]",
03,,False,,"63, 64",0.86,1,EA,"L-Shaped, Top Latching Panic Device",Basis of design: FHC HP100 “D” Shape Panic Exit Handle x F Style (Exterior Full Height Keyed Pull),FH,622,,,Flat black,,63,"[75.6, 351.0, 525.3, 372.4]",
03,,False,,"63, 64",0.86,1,EA,Electrified Strike,FHC HPE1 Electric Strike,FH,622,,,Flat black,,63,"[75.6, 376.2, 525.3, 386.1]",
03,,False,,"63, 64",0.86,1,EA,Cylinders (Rim or Mortise),20-057 or 20-061 x appropriate cam x blocking rings as required (rim or mortise type and quantity as required by locking device),SC,622,,Schlage,Flat black,,63,"[75.6, 390.0, 525.8, 422.9]",
03,,False,,"63, 64",0.86,1,EA,Permanent Core,20-030,SC,622,,Schlage,Flat black,,63,"[75.6, 426.7, 525.8, 436.6]",
03,,False,,"63, 64",0.86,1,EA,Stop,7281 (installed per 08 71 00.Part 3),TR,622,,,Flat black,,63,"[75.6, 440.5, 525.3, 450.4]",
03,,False,,"63, 64",0.86,1,EA,Center Hung Pivot Floor Closer Bronze Threshold,"NGP manufacturing #4x428BR-DKB (dark oxidized oil rubbed #722 finish) x RCE x templated holes according to for floor closer type submitted/reviewed/purchased per above. - Provide Type 4 with 45-degree miter cut and closed ends welded returns to door/frame, see example to left) - Provide NGP Shims: #BAR1 or #BAR2 or #BAR 4 as required so that the threshold does not bow under excessive pressure or weight (shims placed above the floor closer). At RCE corners, provide full bed of mastic. The center piece cover must be fully removable to access the floor closer.",,,,,,,63,"[75.6, 454.2, 527.5, 642.7]",catalog_number
03,,False,,"63, 64",0.86,1,EA,REX,Bosch Security manufacturing detector #DS160i series (or equal) x Black or by Security,,,,,,,63,"[75.6, 660.7, 467.4, 682.1]",
03,,False,,"63, 64",0.86,1,EA,Power Supply,"Furnish and install #1) single gang power drop located above or near door (not in corridor or public view, but above celling line where possible); #2) provide power supply #PS902 by Schlage; #3) run conduit from hinge through frame and complete wiring as required to meet manufacturer warranties",,,,,,,64,"[75.6, 78.0, 524.6, 134.0]",
03,,False,,"63, 64",0.86,1,EA,Door Position Switches,#679-05-HM by Schlage (coordinate with security or electrical Divisions 26 and 28 and applicable Drawings),,,,,,,64,"[75.6, 137.7, 526.8, 159.3]",
03,,False,,"63, 64",0.86,1,EA,Coordination task for security and/or electrical design and additional non-Division 08 Section scope (including but not limited to wire / - Coordinate with security or electrical Divisions 26 and 28 and connectivity from applicable Drawings as hardware does not include card reader ground or ceiling locations. through frame to - Power supply for project 24VDC locks and electric strikes by electrified hardware) Security,"By security or electrical as required per Contract Documents: - The electrified hardware specified above can be utilized for #1) non-card reader, remote access control applications (unlocked / locked remotely for open during business hours / locked after- hours) and #2) local card readers at openings as directed by architectural drawings, security or electrical.",,,,,,,64,"[75.6, 163.0, 521.3, 294.1]",description
04,,False,,65,0.89,,EA,Hinges,5BB1 (size & quantity per 08 71 00),IV,622,,Ives,Flat black,,65,"[76.9, 89.5, 508.0, 99.4]",
04,,False,,65,0.89,1,EA,Power Transfer Hinge,5BB1 x 6-wire (size per 08 71 00),IV,622,,Ives,Flat black,,65,"[76.9, 103.3, 508.0, 113.2]",
04,,False,,65,0.89,1,EA,ANSI Grade 1 Mortise Body Electrified Lockset with Lever,BASE Lever #6210SM x PVD #IXBSB satin black finish x M507EU-RX x L/C in PVD #IXBSB satin black finish (picture example of lever is in a different finish),FR,,,,,,65,"[76.9, 117.0, 511.9, 161.5]",
04,,False,,65,0.89,1,EA,Cylinders (Rim or Mortise),20-057 or 20-061 x appropriate cam x blocking rings as required (rim or mortise type and quantity as required by locking device),SC,622,,Schlage,Flat black,,65,"[76.9, 230.0, 512.4, 263.1]",
04,,False,,65,0.89,1,EA,Permanent Core,20-030,SC,622,,Schlage,Flat black,,65,"[76.9, 266.8, 512.4, 276.8]",
04,,False,,65,0.89,1,EA,Closer,4050A x REG (installed pull-side of door),LC,693,,,Black painted,,65,"[76.9, 280.5, 511.3, 290.5]",
04,,False,,65,0.89,1,EA,Floor Stop,1214,TR,622,,,Flat black,,65,"[76.9, 294.3, 511.9, 304.3]",
04,,False,,65,0.89,1,EA,Seals,5050B seals (head & jambs) by NGP or approved seal,,,,,,,65,"[76.9, 308.0, 482.7, 317.9]",
04,,False,,65,0.89,1,EA,Door Bottom,202NDKB by NGP or equal,,,,,,,65,"[76.9, 321.8, 363.2, 331.7]",
04,,False,,65,0.89,1,EA,Aluminum Threshold,513DBK flush condition (flat quarter inch) x mastic x by NGP approved equal,,,,,,,65,"[76.9, 335.6, 509.3, 357.1]",
04,,False,,65,0.89,1,EA,REX Device (security/ alarm notification),Specified in above locking hardware (coordinate with Divisions 25-28 and applicable drawings).,,,,,,,65,"[76.9, 375.6, 475.4, 397.0]",
04,,False,,65,0.89,1,EA,Door Position Switches,#679-05-HM by Schlage (coordinate with security or electrical Divisions 26 and 28 and applicable Drawings),,,,,,,65,"[76.9, 400.8, 486.7, 422.3]",
04,,False,,65,0.89,1,EA,Power Supply,"Furnish and install #1) single gang power drop located above or near door (not in corridor or public view, but above celling line where possible); #2) provide power supply #PS902 by Schlage; #3) run conduit from hinge through frame and complete wiring as required to meet manufacturer warranties",,,,,,,65,"[76.9, 426.1, 512.0, 482.0]",
